Index,Pitch,Roll,TurnRate
70779,0.90,-2.69,-4.37
70800,0.93,-2.66,-4.98
70823,1.06,-2.91,-4.31
70844,1.01,-3.01,-4.14
70865,1.15,-3.10,-5.15
70888,1.11,-3.31,-3.53
70908,1.00,-3.30,-4.53
70933,0.85,-3.22,-4.81
70953,1.06,-2.96,-5.21
70979,1.16,-3.14,-4.76
70998,1.13,-3.25,-4.70
71025,1.07,-3.30,-4.37
71045,1.09,-3.26,-5.21
71069,1.01,-3.25,-5.15
71089,1.06,-2.82,-4.93
71109,1.06,-2.50,-4.37
71130,1.00,-1.99,-5.15
71154,0.88,-1.77,-4.59
71174,0.85,-1.90,-3.81
71195,0.78,-2.24,-4.48
71218,0.68,-2.89,-4.65
71239,0.43,-3.22,-4.42
71259,0.51,-3.66,-3.81
71283,0.56,-3.73,-4.93
71304,0.62,-3.72,-5.37
71324,0.67,-3.68,-4.87
71348,0.64,-3.50,-5.26
71368,0.77,-3.14,-4.53
71389,0.81,-3.07,-5.93
71413,0.91,-3.08,-4.76
71449,0.93,-2.92,-4.65
71478,1.25,-3.08,-5.88
71502,1.38,-3.00,-5.99
71522,1.28,-3.17,-5.60
71543,1.18,-3.13,-5.99
71566,1.13,-2.87,-4.70
71588,1.20,-2.58,-4.70
71608,1.10,-2.42,-4.42
71632,1.00,-2.34,-4.87
71653,0.92,-2.26,-5.71
71673,0.88,-2.17,-4.65
71694,0.85,-2.15,-4.37
71718,0.92,-2.56,-4.76
71739,0.85,-2.66,-4.87
71759,0.82,-2.84,-4.48
71783,0.90,-2.81,-3.47
71803,0.96,-2.79,-4.70
71828,1.07,-2.92,-4.93
71848,1.20,-2.98,-5.37
71868,1.10,-3.06,-4.87
71893,1.08,-3.00,-5.60
71914,1.03,-3.16,-4.93
71938,1.03,-3.13,-4.87
71958,1.03,-2.98,-4.09
71982,1.10,-2.74,-4.70
72004,0.92,-3.07,-4.25
72023,0.88,-3.01,-5.09
72047,0.71,-2.90,-5.37
72068,0.65,-2.71,-4.59
72088,0.66,-2.70,-4.98
72109,0.79,-2.61,-4.93
72132,0.56,-2.41,-3.92
72152,0.48,-2.25,-4.20
72173,0.59,-2.15,-5.09
72193,0.59,-2.17,-5.09
72211,0.81,-2.22,-4.59
72230,0.75,-2.31,-4.93
72250,0.73,-2.62,-4.53
72271,0.77,-2.80,-4.59
72297,0.70,-3.08,-3.69
72321,0.67,-3.04,-4.37
72341,0.79,-2.98,-6.38
72362,0.78,-2.91,-5.49
72385,0.64,-2.84,-4.70
72406,0.58,-2.48,-5.65
72426,0.60,-2.27,-5.21
72447,0.73,-2.19,-4.31
72471,0.76,-1.98,-5.21
72492,0.78,-1.88,-4.93
72512,0.84,-1.87,-4.65
72536,0.83,-2.00,-4.70
72557,0.77,-2.13,-3.47
72578,0.74,-2.94,-4.59
72601,0.71,-3.34,-5.71
72622,0.70,-3.69,-5.88
72649,0.65,-3.64,-5.15
72672,0.43,-3.51,-5.65
72693,0.59,-3.15,-4.65
72722,0.69,-2.90,-5.49
72757,0.56,-2.53,-4.98
72777,0.66,-1.77,-4.65
72798,0.65,-1.59,-4.93
72821,0.76,-1.78,-4.25
72842,0.70,-2.34,-4.25
72863,0.62,-2.79,-4.42
72886,0.53,-3.05,-4.98
72907,0.41,-3.30,-4.53
72927,0.35,-3.36,-4.87
72948,0.34,-3.27,-5.09
72973,0.25,-2.86,-4.93
72994,0.11,-2.93,-4.59
73017,0.18,-2.82,-5.21
73038,0.13,-2.97,-4.76
73059,0.17,-3.16,-5.37
73088,0.00,-3.25,-5.15
73113,0.05,-3.12,-5.04
73134,0.10,-3.02,-4.48
73151,0.16,-2.94,-4.37
73170,0.23,-2.75,-4.53
73188,0.20,-2.68,-5.04
73208,0.34,-2.63,-4.42
73230,0.42,-2.64,-4.09
73254,0.45,-2.85,-4.25
73272,0.58,-2.82,-4.65
73290,0.57,-3.00,-4.59
73314,0.56,-3.03,-5.15
73335,0.41,-2.91,-4.48
73356,0.42,-2.75,-4.37
73379,0.35,-2.72,-4.76
73400,0.39,-3.54,-4.98
73421,0.21,-4.92,-5.43
73444,-0.03,-6.23,-6.10
73465,-0.24,-7.14,-6.21
73490,-0.37,-7.47,-6.16
73511,-0.65,-7.29,-5.32
73541,-0.79,-7.02,-5.37
73560,-0.67,-6.44,-6.61
73580,-0.57,-5.79,-4.65
73600,-0.57,-5.29,-4.87
73624,-0.48,-5.23,-5.32
73645,-0.37,-5.41,-5.21
73665,-0.22,-5.86,-5.88
73688,-0.09,-6.34,-5.88
73709,-0.07,-6.90,-5.88
73730,-0.04,-7.34,-6.61
73754,-0.05,-7.72,-5.43
73775,-0.10,-8.00,-5.54
73796,-0.21,-8.03,-6.27
73819,-0.36,-8.05,-6.49
73840,-0.65,-8.19,-6.21
73861,-0.57,-8.12,-6.05
73885,-0.54,-8.23,-5.93
73907,-0.42,-8.26,-6.44
73932,-0.48,-8.24,-5.99
73955,-0.38,-8.01,-5.88
73975,-0.62,-8.01,-6.94
73996,-0.57,-7.95,-6.49
74016,-0.44,-7.70,-5.99
74039,-0.21,-7.73,-6.21
74060,-0.10,-7.79,-4.70
74081,-0.07,-7.90,-6.21
74104,-0.07,-8.11,-5.93
74124,-0.04,-8.06,-5.82
74146,-0.01,-8.13,-5.99
74163,0.19,-7.92,-5.37
74184,0.27,-7.79,-6.66
74204,0.42,-7.61,-5.71
74228,0.41,-7.46,-5.93
74248,0.45,-7.43,-6.27
74263,0.45,-7.33,-5.93
74285,0.35,-7.14,-5.37
74314,0.41,-7.00,-5.26
74346,0.54,-6.72,-5.82
74403,0.59,-6.45,-5.77
74426,0.89,-6.01,-6.27
74447,0.92,-5.83,-5.15
74467,0.96,-5.81,-5.93
74490,0.90,-5.69,-5.09
74510,0.86,-5.63,-6.05
74532,1.01,-5.44,-5.21
74556,0.92,-5.25,-5.71
74576,0.97,-5.30,-5.43
74597,0.79,-5.29,-5.43
74621,0.66,-5.24,-5.49
74642,0.66,-5.29,-4.20
74662,0.60,-5.21,-4.59
74686,0.45,-5.19,-5.43
74706,0.52,-5.01,-5.77
74731,0.59,-4.94,-5.93
74753,0.57,-4.85,-4.59
74777,0.69,-4.48,-5.32
74803,0.67,-4.34,-5.43
74822,0.84,-3.97,-4.59
74843,0.82,-3.75,-4.48
74867,0.81,-3.59,-5.77
74888,0.79,-3.62,-4.98
74909,1.01,-3.48,-4.93
74929,0.94,-3.52,-5.21
74954,0.88,-3.38,-4.93
74974,0.85,-3.12,-4.09
74999,0.77,-2.70,-5.21
75019,0.67,-2.47,-4.65
75041,0.57,-2.32,-5.09
75062,0.53,-2.34,-4.20
75086,0.40,-2.45,-4.14
75107,0.35,-2.71,-4.31
75128,0.25,-2.97,-4.09
75153,0.23,-3.14,-4.93
75192,0.07,-3.22,-4.03
75224,0.07,-3.23,-3.69
75241,-0.10,-3.34,-4.93
75261,0.00,-3.47,-3.81
75285,0.07,-3.57,-4.20
75306,0.24,-3.82,-4.42
75328,0.14,-4.22,-4.31
75352,0.12,-4.57,-4.14
75373,-0.12,-4.82,-3.53
75394,-0.29,-4.92,-3.97
75418,-0.30,-4.76,-4.76
75439,-0.41,-4.72,-4.37
75460,-0.48,-4.53,-4.53
75485,-0.66,-4.53,-4.59
75506,-0.73,-4.38,-4.37
75527,-0.65,-4.33,-3.64
75551,-0.59,-4.14,-4.65
75572,-0.36,-4.17,-4.87
75598,-0.25,-4.36,-4.65
75623,-0.03,-4.69,-3.75
75639,-0.04,-5.14,-3.81
75669,0.03,-6.08,-5.15
75691,0.03,-6.54,-3.47
75712,0.01,-6.74,-5.09
75733,-0.05,-6.79,-4.25
75757,-0.03,-6.70,-4.14
75780,-0.08,-6.36,-3.69
75805,-0.01,-5.79,-4.20
75825,-0.32,-5.44,-4.48
75849,-0.29,-5.06,-4.03
75870,-0.16,-4.80,-3.86
75891,0.16,-4.54,-4.37
75915,0.22,-4.66,-4.65
75936,0.31,-4.92,-4.20
75956,0.42,-5.27,-3.02
75980,0.53,-5.73,-4.20
76001,0.58,-6.20,-4.76
76022,0.39,-6.50,-4.53
76048,0.48,-6.39,-4.70
76067,0.56,-6.11,-4.76
76094,0.62,-5.82,-3.86
76113,0.68,-5.31,-3.47
76133,0.72,-5.13,-3.64
76154,0.70,-4.78,-4.93
76178,0.65,-4.68,-4.48
76200,0.71,-4.59,-4.81
76221,0.77,-4.64,-4.03
76245,0.75,-4.73,-3.75
76266,0.79,-4.89,-4.53
76287,0.79,-4.89,-3.25
76311,0.64,-4.83,-4.48
76332,0.63,-4.62,-4.76
76353,0.46,-4.45,-4.59
76378,0.40,-4.41,-4.81
76399,0.35,-4.58,-5.09
76420,0.37,-4.37,-4.25
76445,0.33,-4.35,-4.31
76473,0.43,-4.39,-4.31
76493,0.54,-4.21,-4.98
76514,0.62,-4.13,-4.59
76543,0.63,-4.12,-4.59
76559,0.67,-4.19,-3.97
76580,0.67,-4.25,-5.49
76604,0.80,-4.36,-4.70
76625,0.77,-4.34,-4.76
76645,0.82,-4.34,-4.81
76670,0.80,-4.32,-4.31
76691,0.81,-4.01,-4.87
76711,0.88,-3.92,-5.21
76735,0.81,-3.85,-4.87
76757,0.70,-3.83,-4.42
76777,0.68,-3.61,-4.76
76801,0.69,-3.39,-4.81
76822,0.71,-3.16,-5.21
76843,0.57,-3.03,-5.37
76868,0.51,-2.95,-5.65
76893,0.40,-2.96,-5.21
76912,0.29,-3.11,-4.53
76933,0.31,-3.11,-5.60
76960,0.47,-3.24,-5.37
76985,0.49,-3.56,-5.43
77006,0.49,-3.67,-5.37
77027,0.24,-3.78,-4.65
77051,0.21,-3.77,-4.81
77072,0.17,-3.76,-4.65
77092,0.08,-3.87,-5.65
77116,0.01,-3.94,-4.65
77132,0.10,-3.72,-5.15
77152,0.15,-3.62,-5.54
77173,0.23,-3.67,-5.49
77197,0.16,-3.74,-5.21
77218,0.20,-4.06,-4.93
77235,0.07,-4.20,-4.98
77257,0.04,-4.39,-5.49
77276,0.04,-4.47,-5.77
77304,-0.03,-4.60,-4.81
77326,-0.15,-4.59,-5.26
77344,-0.36,-4.53,-5.71
77365,-0.43,-4.55,-5.82
77386,-0.50,-4.56,-4.81
77405,-0.47,-4.55,-4.76
77425,-0.29,-4.49,-5.26
77446,0.03,-4.23,-5.09
77467,0.17,-4.15,-4.98
77486,0.31,-4.25,-5.15
77506,0.41,-4.12,-5.15
77527,0.59,-4.00,-5.99
77551,0.79,-3.91,-5.49
77566,1.07,-3.96,-4.98
77585,0.91,-4.04,-4.81
77605,0.79,-4.01,-4.98
77621,0.64,-4.09,-5.49
77637,0.52,-4.20,-4.81
77656,0.41,-4.19,-5.09
77677,0.32,-4.07,-4.76
77699,0.29,-3.79,-5.49
77729,0.16,-3.61,-5.04
77764,0.24,-3.40,-4.25
77784,0.19,-3.40,-4.03
77809,0.28,-3.42,-4.65
77829,0.40,-3.24,-4.98
77850,0.52,-3.12,-4.70
77874,0.53,-3.15,-5.71
77895,0.65,-3.14,-5.54
77918,0.60,-3.25,-5.54
77939,0.47,-3.25,-4.93
77960,0.46,-3.20,-4.98
77984,0.45,-3.22,-4.76
78005,0.41,-3.11,-5.21
78026,0.60,-3.06,-5.71
78051,0.57,-2.86,-5.43
78075,0.61,-2.57,-4.76
78097,0.84,-2.45,-4.14
78133,0.87,-2.46,-4.53
78156,0.75,-2.41,-4.42
78180,0.74,-2.17,-4.59
78197,0.91,-2.05,-5.43
78220,0.82,-2.03,-5.71
78241,0.79,-2.04,-4.48
78262,0.87,-2.13,-4.20
78286,0.88,-2.33,-4.93
78311,0.82,-2.30,-5.65
78332,0.67,-2.35,-5.65
78352,0.58,-2.42,-4.65
78376,0.58,-2.51,-5.32
78397,0.41,-2.65,-4.20
78418,0.32,-2.83,-4.37
78439,0.25,-2.98,-4.81
78462,0.26,-3.23,-5.09
78483,0.36,-3.09,-5.77
78510,0.42,-2.91,-4.87
78531,0.63,-2.53,-5.21
78556,0.55,-2.27,-4.53
78581,0.67,-2.04,-4.48
78601,0.80,-2.32,-3.86
78622,0.74,-2.80,-4.20
78643,0.69,-3.39,-4.76
78667,0.58,-3.81,-4.59
78688,0.58,-4.13,-4.65
78710,0.42,-4.07,-5.43
78734,0.27,-3.71,-5.32
78756,0.31,-3.32,-4.48
78777,0.35,-2.90,-4.09
78801,0.35,-2.79,-5.09
78822,0.30,-2.76,-4.03
78846,0.41,-2.81,-4.59
78868,0.44,-2.73,-5.93
78888,0.44,-2.96,-4.81
78910,0.39,-3.19,-4.53
78941,0.41,-3.38,-4.98
78973,0.32,-3.59,-4.37
79000,0.43,-3.41,-4.93
79020,0.44,-3.18,-4.65
79046,0.36,-3.28,-4.09
79066,0.15,-3.32,-4.53
79090,0.15,-3.34,-4.70
79111,0.12,-3.08,-4.76
79132,0.04,-2.99,-4.93
79152,0.13,-2.94,-5.37
79177,0.21,-2.84,-4.70
79198,0.12,-2.60,-4.65
79222,0.19,-2.39,-4.87
79243,0.36,-2.21,-4.31
79263,0.18,-2.34,-3.81
79284,0.31,-2.57,-4.09
79308,0.19,-2.75,-5.04
79329,0.24,-3.09,-5.37
79353,0.70,-3.33,-4.59
79373,0.90,-3.77,-4.42
79399,0.58,-4.25,-4.87
79419,-0.38,-4.30,-5.09
79445,-1.62,-4.70,-4.76
79467,-2.84,-5.67,-4.87
79486,-3.75,-6.36,-4.37
79507,-4.53,-7.10,-4.93
79532,-4.91,-7.45,-5.21
79553,-5.35,-7.76,-5.15
79574,-5.53,-7.74,-5.77
79598,-4.67,-7.29,-4.93
79619,-4.10,-6.18,-5.32
79640,-3.54,-4.92,-5.37
79664,-3.15,-3.75,-4.70
79685,-3.03,-3.25,-4.14
79706,-2.96,-3.04,-5.82
79730,-2.95,-3.06,-4.37
79751,-2.98,-2.98,-4.98
79772,-2.97,-2.90,-4.98
79795,-3.04,-3.10,-4.70
79823,-2.96,-3.00,-5.37
79843,-2.72,-2.54,-3.97
79869,-2.70,-2.57,-4.98
79891,-2.62,-2.70,-4.65
79914,-2.54,-2.92,-4.65
79935,-2.37,-3.19,-4.37
79956,-2.54,-3.33,-5.04
79980,-2.49,-3.35,-4.59
80001,-2.49,-3.37,-4.87
80021,-2.37,-3.22,-4.42
80046,-2.51,-3.00,-5.21
80066,-2.39,-2.78,-4.53
80087,-2.29,-2.67,-4.53
80111,-2.33,-2.69,-5.21
80132,-2.28,-2.65,-4.53
80153,-2.35,-2.70,-5.15
80177,-2.26,-2.94,-4.53
80197,-2.38,-3.11,-4.76
80218,-2.52,-3.07,-4.93
80243,-2.47,-3.19,-4.93
80270,-2.52,-3.17,-4.42
80299,-2.58,-3.11,-5.43
80315,-2.56,-2.95,-5.15
80336,-2.64,-3.18,-4.87
80360,-2.63,-2.79,-4.65
80381,-2.40,-2.31,-4.98
80401,-2.23,-2.42,-3.97
80425,-2.25,-2.69,-5.09
80446,-2.42,-3.31,-5.09
80470,-2.61,-3.01,-3.81
80491,-2.86,-3.13,-4.93
80512,-3.10,-3.40,-4.98
80535,-3.19,-3.37,-4.48
80557,-3.20,-3.37,-4.81
80577,-3.04,-3.03,-5.26
80601,-2.81,-3.46,-4.70
80622,-2.78,-1.90,-6.38
80643,-2.65,-2.67,-4.03
80668,-2.45,-2.26,-6.94
80689,-2.26,-3.34,-3.86
80714,-2.21,-4.84,-5.21
80734,-2.36,-5.67,-5.04
80754,-2.66,-6.25,-3.86
80775,-2.88,-6.91,-4.70
80796,-3.20,-7.36,-4.65
80821,-3.57,-7.53,-5.26
80842,-3.75,-8.49,-4.87
80867,-3.97,-6.56,-5.88
80887,-4.19,-6.09,-4.70
80909,-4.12,-5.84,-6.89
80933,-3.93,-6.19,-4.14
80951,-3.69,-4.61,-5.54
80968,-3.38,-4.18,-5.21
80989,-3.33,-4.91,-2.97
81013,-3.02,-2.89,-7.50
81034,-2.80,-4.33,-3.69
81058,-2.50,-2.95,-5.21
81085,-2.12,-3.69,-4.25
81107,-1.89,-5.26,-4.59
81132,-2.12,-5.45,-5.15
81164,-2.45,-6.45,-3.86
81181,-2.52,-5.35,-6.72
81202,-2.85,-6.12,-4.70
81223,-2.90,-6.50,-6.33
81247,-3.07,-5.27,-4.48
81268,-2.56,-4.48,-5.77
81289,-2.70,-2.61,-3.97
81309,-2.52,-1.48,-5.09
81333,-2.34,-2.13,-3.02
81354,-1.98,-2.16,-4.48
81377,-1.55,-2.87,-4.14
81400,-1.66,-3.84,-3.36
81421,-2.08,-3.39,-5.15
81441,-1.97,-5.21,-4.48
81465,-2.24,-5.53,-6.55
81486,-2.39,-4.74,-4.31
81506,-2.39,-4.09,-4.37
81539,-2.57,-5.12,-3.64
81557,-2.89,-6.29,-7.50
81579,-2.76,-3.83,-4.98
81605,-1.98,-3.35,-4.70
81625,-1.85,-2.73,-4.65
81648,-1.60,-0.99,-5.65
81670,-1.48,-1.63,-3.36
81690,-1.67,-1.59,-5.60
81714,-1.81,-4.14,-4.14
81736,-1.85,-6.35,-4.09
81756,-1.87,-5.53,-4.65
81780,-2.09,-4.40,-4.03
81801,-2.27,-2.99,-4.53
81825,-2.12,-2.55,-4.09
81845,-2.17,-3.13,-5.04
81867,-2.08,-2.46,-5.04
81888,-1.90,-2.55,-5.54
81912,-1.80,-3.21,-5.65
81935,-1.82,-3.48,-5.09
81958,-1.79,-3.05,-5.09
81972,-1.88,-2.37,-5.04
81988,-1.63,-1.63,-4.25
82007,-1.71,-2.39,-4.31
82030,-1.82,-3.43,-5.49
82052,-1.93,-4.45,-4.48
82072,-2.08,-4.66,-5.88
82093,-2.42,-4.59,-5.15
82117,-2.43,-3.72,-5.71
82137,-2.27,-1.38,-4.65
82158,-1.97,0.12,-4.09
82181,-1.71,1.31,-4.14
82203,-1.52,2.31,-4.31
82223,-1.54,1.86,-2.97
82247,-1.30,2.06,-2.80
82268,-1.46,-3.60,-3.13
82289,-1.58,-7.52,-5.37
82312,-2.01,-9.26,-5.32
82333,-2.36,-8.74,-4.65
82359,-2.51,-7.05,-5.82
82380,-2.39,-7.11,-6.61
82404,-2.75,-7.62,-4.31
82429,-2.67,-7.36,-4.70
82445,-2.62,-6.42,-8.57
82469,-2.84,-4.05,-4.03
82489,-2.32,-3.06,-6.05
82510,-2.03,-2.50,-4.31
82534,-1.97,-2.39,-4.31
82555,-1.70,-1.82,-6.27
82575,-2.07,-3.41,-3.25
82599,-2.17,-2.20,-4.42
82620,-2.14,-4.87,-5.93
82641,-1.96,-0.02,-5.88
82665,-1.39,-0.74,-4.09
82685,-1.28,-2.92,-5.54
82707,-1.65,-4.38,-3.92
82731,-2.18,-4.84,-5.04
82751,-2.20,-5.51,-5.32
82777,-2.19,-5.05,-5.93
82804,-2.16,-4.26,-5.09
82829,-2.34,-4.34,-5.32
82854,-2.73,-5.40,-5.43
82882,-3.20,-2.48,-5.60
82906,-2.94,-1.51,-5.71
82926,-2.14,-1.46,-5.15
82948,-1.80,-1.34,-4.37
82968,-1.66,-1.86,-5.21
82992,-1.53,-4.13,-5.77
83013,-2.04,-6.40,-3.53
83036,-2.80,-5.94,-6.10
83057,-2.56,-2.19,-3.13
83078,-1.91,-2.39,-3.97
83107,-1.95,-4.01,-5.43
83127,-2.29,-5.27,-6.55
83148,-2.25,-4.77,-4.59
83172,-2.15,-2.79,-5.82
83193,-2.05,-2.82,-3.75
83217,-1.99,-2.21,-5.04
83239,-2.13,-3.15,-3.97
83264,-2.39,-3.33,-4.87
83296,-2.43,-1.72,-5.21
83317,-1.31,-0.48,-4.31
83337,-1.32,-2.61,-3.30
83357,-1.85,-3.34,-5.43
83382,-1.96,-4.26,-4.14
83403,-2.40,-4.57,-4.14
83427,-2.24,-3.39,-3.36
83448,-2.30,-3.86,-4.98
83471,-2.83,-3.68,-4.93
83483,-2.59,-3.42,-5.26
