#DaVis 7.2.2 2D-vector 8 130 172 "position" "mm" "position" "mm" "velocity" "m/s"
-3.87034	45.3906	-12.2009	-1.17383
-3.22535	45.3906	-12.0633	-1.30358
-2.58037	45.3906	-12.0659	-1.25218
-1.93539	45.3906	-12.1386	-1.29112
-1.29041	45.3906	-12.1665	-1.33709
-0.645428	45.3906	-12.1527	-1.36075
-0.0004462	45.3906	-12.2815	-1.43311
0.644535	45.3906	-12.3332	-1.42849
1.28952	45.3906	-12.154	-1.42022
1.9345	45.3906	-12.103	-1.47938
2.57948	45.3906	-12.2395	-1.56569
3.22446	45.3906	-12.1962	-1.47826
3.86944	45.3906	-12.0943	-1.46736
4.51443	45.3906	-12.3284	-1.52868
5.15941	45.3906	-12.5532	-1.40296
5.80439	45.3906	-12.47	-1.22912
6.44937	45.3906	-12.2905	-1.22639
7.09435	45.3906	-12.3128	-1.28076
-103.198	44.7456	-11.5203	-1.08827
-102.553	44.7456	-11.7764	-0.760738
-101.908	44.7456	-11.9211	-0.424289
-101.263	44.7456	-11.9	-0.505405
-100.618	44.7456	-12.0132	-0.466092
-99.9726	44.7456	-12.1237	-0.317417
-99.3276	44.7456	-12.0907	-0.333218
-98.6826	44.7456	-11.9835	-0.49517
-98.0377	44.7456	-11.8909	-0.407462
-97.3927	44.7456	-11.7113	-0.533361
-96.7477	44.7456	-11.9226	-0.52894
-96.1027	44.7456	-11.9919	-0.421015
-95.4577	44.7456	-11.8357	-0.399498
-94.8127	44.7456	-11.8435	-0.508543
-94.1678	44.7456	-12.0334	-0.530238
-93.5228	44.7456	-12.0767	-0.410944
-92.8778	44.7456	-12.0515	-0.400686
-92.2328	44.7456	-12.114	-0.470511
-91.5878	44.7456	-12.2415	-0.512429
-90.9429	44.7456	-12.1406	-0.665344
-90.2979	44.7456	-12.0056	-0.528993
-89.6529	44.7456	-11.8999	-0.360598
-89.0079	44.7456	-11.9221	-0.355488
-88.3629	44.7456	-11.9923	-0.257622
-87.7179	44.7456	-11.889	-0.314144
-87.073	44.7456	-11.7649	-0.423479
-86.428	44.7456	-11.8325	-0.426086
-85.783	44.7456	-11.8897	-0.414715
-85.138	44.7456	-11.8737	-0.451488
-84.493	44.7456	-11.8971	-0.403509
-83.8481	44.7456	-11.8758	-0.303632
-83.2031	44.7456	-11.9036	-0.424797
-82.5581	44.7456	-11.9188	-0.470089
-81.9131	44.7456	-11.8737	-0.31955
-81.2681	44.7456	-11.8238	-0.339351
-80.6231	44.7456	-11.9351	-0.313723
-79.9782	44.7456	-11.966	-0.38694
-79.3332	44.7456	-11.8877	-0.433397
-78.6882	44.7456	-11.9529	-0.417202
-78.0432	44.7456	-11.8907	-0.643071
-77.3982	44.7456	-11.9425	-0.806679
-76.7533	44.7456	-11.9223	-0.841377
-76.1083	44.7456	-11.9558	-0.724112
-75.4633	44.7456	-12.2935	-0.604968
-74.8183	44.7456	-12.0276	-0.589005
-74.1733	44.7456	-11.6831	-0.538882
-73.5284	44.7456	-11.8748	-0.449939
-72.8834	44.7456	-12.0074	-0.344529
-72.2384	44.7456	-12.1387	-0.454383
-71.5934	44.7456	-12.2074	-0.836905
-70.9484	44.7456	-11.9445	-0.630412
-70.3034	44.7456	-11.7901	-0.464739
-69.6585	44.7456	-11.9208	-0.453485
-69.0135	44.7456	-11.8441	-0.506535
-68.3685	44.7456	-11.8183	-0.680414
-67.7235	44.7456	-11.9349	-0.627702
-67.0785	44.7456	-11.9998	-0.517385
-66.4336	44.7456	-11.9437	-0.513573
-65.7886	44.7456	-11.7767	-0.638153
-65.1436	44.7456	-11.8381	-0.865736
-64.4986	44.7456	-12.0857	-0.700063
-63.8536	44.7456	-12.0943	-0.562267
-63.2086	44.7456	-11.8051	-0.644572
-62.5637	44.7456	-11.7889	-0.63563
-61.9187	44.7456	-11.9161	-0.670878
-61.2737	44.7456	-11.974	-0.748066
-60.6287	44.7456	-12.0638	-0.657193
-59.9837	44.7456	-12.0102	-0.681004
-59.3388	44.7456	-11.8835	-0.748911
-58.6938	44.7456	-11.88	-0.50346
-58.0488	44.7456	-11.7568	-0.564843
-57.4038	44.7456	-11.5929	-0.586366
-56.7588	44.7456	-11.7407	-0.479007
-56.1138	44.7456	-11.9384	-0.473281
-55.4689	44.7456	-11.9187	-0.579228
-54.8239	44.7456	-11.894	-0.657956
-54.1789	44.7456	-11.8186	-0.635321
-53.5339	44.7456	-11.8103	-0.601163
-52.8889	44.7456	-11.907	-0.622271
-52.244	44.7456	-11.8834	-0.680291
-51.599	44.7456	-11.9923	-0.688611
-50.954	44.7456	-11.8078	-0.681525
-50.309	44.7456	-11.7402	-0.755128
-49.664	44.7456	-12.0357	-0.879222
-49.0191	44.7456	-11.942	-0.76493
-48.3741	44.7456	-11.9651	-0.450982
-47.7291	44.7456	-11.8645	-0.468468
-47.0841	44.7456	-11.6924	-0.696753
-46.4391	44.7456	-11.916	-0.725032
-45.7941	44.7456	-12.0543	-0.795833
-45.1492	44.7456	-11.9753	-0.800378
-44.5042	44.7456	-11.8587	-0.678128
